"STRid","Pop"
"FALCIPARUM_STR_28375","Thailand-Peru"
"FALCIPARUM_STR_28381","Thailand-Peru"
"FALCIPARUM_STR_28805","Thailand-Peru"
"FALCIPARUM_STR_10803","Uganda-Bangladesh"
"FALCIPARUM_STR_28375","Uganda-Bangladesh"
"FALCIPARUM_STR_28381","Uganda-Bangladesh"
"FALCIPARUM_STR_10111","Uganda-Bangladesh"
"FALCIPARUM_STR_101885","Uganda-Bangladesh"
"FALCIPARUM_STR_42666","Uganda-Bangladesh"
"FALCIPARUM_STR_88015","Uganda-Bangladesh"
"FALCIPARUM_STR_81749","Uganda-Bangladesh"
"FALCIPARUM_STR_73229","Uganda-Bangladesh"
"FALCIPARUM_STR_103182","Uganda-Bangladesh"
"FALCIPARUM_STR_38211","Uganda-Benin"
"FALCIPARUM_STR_42666","Uganda-Benin"
"FALCIPARUM_STR_55109","Uganda-Benin"
"FALCIPARUM_STR_38196","Uganda-Benin"
"FALCIPARUM_STR_56270","Uganda-Benin"
"FALCIPARUM_STR_10024","Uganda-Benin"
"FALCIPARUM_STR_2164","Uganda-Benin"
"FALCIPARUM_STR_71594","Uganda-Benin"
"FALCIPARUM_STR_75936","Uganda-Benin"
"FALCIPARUM_STR_52946","Uganda-Benin"
"FALCIPARUM_STR_10111","Uganda-Cambodia"
"FALCIPARUM_STR_10532","Uganda-Cambodia"
"FALCIPARUM_STR_28375","Uganda-Cambodia"
"FALCIPARUM_STR_51408","Uganda-Cambodia"
"FALCIPARUM_STR_28381","Uganda-Cambodia"
"FALCIPARUM_STR_45001","Uganda-Cambodia"
"FALCIPARUM_STR_87824","Uganda-Cambodia"
"FALCIPARUM_STR_19311","Uganda-Cambodia"
"FALCIPARUM_STR_86498","Uganda-Cambodia"
"FALCIPARUM_STR_34020","Uganda-Cambodia"
"FALCIPARUM_STR_38211","Uganda-Cameroon"
"FALCIPARUM_STR_2164","Uganda-Cameroon"
"FALCIPARUM_STR_103182","Uganda-Cameroon"
"FALCIPARUM_STR_71594","Uganda-Cameroon"
"FALCIPARUM_STR_38102","Uganda-Cameroon"
"FALCIPARUM_STR_21627","Uganda-Cameroon"
"FALCIPARUM_STR_42666","Uganda-Cameroon"
"FALCIPARUM_STR_61688","Uganda-Cameroon"
"FALCIPARUM_STR_63264","Uganda-Cameroon"
"FALCIPARUM_STR_76031","Uganda-Cameroon"
"FALCIPARUM_STR_573","Uganda-Colombia"
"FALCIPARUM_STR_1927","Uganda-Colombia"
"FALCIPARUM_STR_2164","Uganda-Colombia"
"FALCIPARUM_STR_10835","Uganda-Colombia"
"FALCIPARUM_STR_11171","Uganda-Colombia"
"FALCIPARUM_STR_12658","Uganda-Colombia"
"FALCIPARUM_STR_15081","Uganda-Colombia"
"FALCIPARUM_STR_15418","Uganda-Colombia"
"FALCIPARUM_STR_21102","Uganda-Colombia"
"FALCIPARUM_STR_21390","Uganda-Colombia"
"FALCIPARUM_STR_5786","Uganda-Ethiopia"
"FALCIPARUM_STR_30118","Uganda-Ethiopia"
"FALCIPARUM_STR_34559","Uganda-Ethiopia"
"FALCIPARUM_STR_38358","Uganda-Ethiopia"
"FALCIPARUM_STR_45001","Uganda-Ethiopia"
"FALCIPARUM_STR_48562","Uganda-Ethiopia"
"FALCIPARUM_STR_49102","Uganda-Ethiopia"
"FALCIPARUM_STR_63433","Uganda-Ethiopia"
"FALCIPARUM_STR_93913","Uganda-Ethiopia"
"FALCIPARUM_STR_95585","Uganda-Ethiopia"
"FALCIPARUM_STR_38211","Uganda-Gambia"
"FALCIPARUM_STR_71594","Uganda-Gambia"
"FALCIPARUM_STR_75936","Uganda-Gambia"
"FALCIPARUM_STR_2164","Uganda-Gambia"
"FALCIPARUM_STR_42666","Uganda-Gambia"
"FALCIPARUM_STR_48562","Uganda-Gambia"
"FALCIPARUM_STR_55109","Uganda-Gambia"
"FALCIPARUM_STR_63264","Uganda-Gambia"
"FALCIPARUM_STR_103182","Uganda-Gambia"
"FALCIPARUM_STR_38197","Uganda-Gambia"
"FALCIPARUM_STR_38196","Uganda-Ghana"
"FALCIPARUM_STR_2164","Uganda-Ghana"
"FALCIPARUM_STR_38197","Uganda-Ghana"
"FALCIPARUM_STR_38211","Uganda-Ghana"
"FALCIPARUM_STR_71594","Uganda-Ghana"
"FALCIPARUM_STR_103182","Uganda-Ghana"
"FALCIPARUM_STR_42666","Uganda-Ghana"
"FALCIPARUM_STR_63264","Uganda-Ghana"
"FALCIPARUM_STR_48562","Uganda-Ghana"
"FALCIPARUM_STR_38102","Uganda-Ghana"
"FALCIPARUM_STR_2164","Uganda-Guinea"
"FALCIPARUM_STR_38197","Uganda-Guinea"
"FALCIPARUM_STR_61688","Uganda-Guinea"
"FALCIPARUM_STR_38211","Uganda-Guinea"
"FALCIPARUM_STR_28381","Uganda-Guinea"
"FALCIPARUM_STR_38196","Uganda-Guinea"
"FALCIPARUM_STR_42666","Uganda-Guinea"
"FALCIPARUM_STR_95585","Uganda-Guinea"
"FALCIPARUM_STR_21627","Uganda-Guinea"
"FALCIPARUM_STR_48505","Uganda-Guinea"
"FALCIPARUM_STR_2164","Uganda-IvoryCoast"
"FALCIPARUM_STR_21627","Uganda-IvoryCoast"
"FALCIPARUM_STR_38211","Uganda-IvoryCoast"
"FALCIPARUM_STR_42666","Uganda-IvoryCoast"
"FALCIPARUM_STR_38196","Uganda-IvoryCoast"
"FALCIPARUM_STR_103182","Uganda-IvoryCoast"
"FALCIPARUM_STR_63264","Uganda-IvoryCoast"
"FALCIPARUM_STR_48562","Uganda-IvoryCoast"
"FALCIPARUM_STR_69189","Uganda-IvoryCoast"
"FALCIPARUM_STR_38197","Uganda-IvoryCoast"
"FALCIPARUM_STR_63846","Uganda-Kenya"
"FALCIPARUM_STR_82734","Uganda-Kenya"
"FALCIPARUM_STR_38358","Uganda-Kenya"
"FALCIPARUM_STR_63264","Uganda-Kenya"
"FALCIPARUM_STR_32870","Uganda-Kenya"
"FALCIPARUM_STR_35010","Uganda-Kenya"
"FALCIPARUM_STR_75936","Uganda-Kenya"
"FALCIPARUM_STR_42666","Uganda-Kenya"
"FALCIPARUM_STR_34559","Uganda-Kenya"
"FALCIPARUM_STR_48562","Uganda-Kenya"
"FALCIPARUM_STR_10111","Uganda-Laos"
"FALCIPARUM_STR_10532","Uganda-Laos"
"FALCIPARUM_STR_10803","Uganda-Laos"
"FALCIPARUM_STR_19311","Uganda-Laos"
"FALCIPARUM_STR_28375","Uganda-Laos"
"FALCIPARUM_STR_51408","Uganda-Laos"
"FALCIPARUM_STR_62365","Uganda-Laos"
"FALCIPARUM_STR_75862","Uganda-Laos"
"FALCIPARUM_STR_98950","Uganda-Laos"
"FALCIPARUM_STR_101885","Uganda-Laos"
"FALCIPARUM_STR_2164","Uganda-Madagascar"
"FALCIPARUM_STR_38211","Uganda-Madagascar"
"FALCIPARUM_STR_21627","Uganda-Madagascar"
"FALCIPARUM_STR_47210","Uganda-Madagascar"
"FALCIPARUM_STR_61688","Uganda-Madagascar"
"FALCIPARUM_STR_38197","Uganda-Madagascar"
"FALCIPARUM_STR_22246","Uganda-Madagascar"
"FALCIPARUM_STR_42666","Uganda-Madagascar"
"FALCIPARUM_STR_21368","Uganda-Madagascar"
"FALCIPARUM_STR_60809","Uganda-Madagascar"
"FALCIPARUM_STR_2164","Uganda-Mali"
"FALCIPARUM_STR_38211","Uganda-Mali"
"FALCIPARUM_STR_38358","Uganda-Mali"
"FALCIPARUM_STR_38197","Uganda-Mali"
"FALCIPARUM_STR_42666","Uganda-Mali"
"FALCIPARUM_STR_71594","Uganda-Mali"
"FALCIPARUM_STR_38196","Uganda-Mali"
"FALCIPARUM_STR_63264","Uganda-Mali"
"FALCIPARUM_STR_55109","Uganda-Mali"
"FALCIPARUM_STR_80329","Uganda-Mali"
"FALCIPARUM_STR_71594","Uganda-Mauritania"
"FALCIPARUM_STR_2164","Uganda-Mauritania"
"FALCIPARUM_STR_103182","Uganda-Mauritania"
"FALCIPARUM_STR_38211","Uganda-Mauritania"
"FALCIPARUM_STR_30118","Uganda-Mauritania"
"FALCIPARUM_STR_46920","Uganda-Mauritania"
"FALCIPARUM_STR_56270","Uganda-Mauritania"
"FALCIPARUM_STR_80329","Uganda-Mauritania"
"FALCIPARUM_STR_38358","Uganda-Mauritania"
"FALCIPARUM_STR_75936","Uganda-Mauritania"
"FALCIPARUM_STR_10532","Uganda-Myanmar"
"FALCIPARUM_STR_28381","Uganda-Myanmar"
"FALCIPARUM_STR_86498","Uganda-Myanmar"
"FALCIPARUM_STR_87824","Uganda-Myanmar"
"FALCIPARUM_STR_103182","Uganda-Myanmar"
"FALCIPARUM_STR_10803","Uganda-Myanmar"
"FALCIPARUM_STR_45001","Uganda-Myanmar"
"FALCIPARUM_STR_13878","Uganda-Myanmar"
"FALCIPARUM_STR_51408","Uganda-Myanmar"
"FALCIPARUM_STR_88015","Uganda-Myanmar"
"FALCIPARUM_STR_2164","Uganda-Nigeria"
"FALCIPARUM_STR_103182","Uganda-Nigeria"
"FALCIPARUM_STR_80329","Uganda-Nigeria"
"FALCIPARUM_STR_61688","Uganda-Nigeria"
"FALCIPARUM_STR_30118","Uganda-Nigeria"
"FALCIPARUM_STR_71594","Uganda-Nigeria"
"FALCIPARUM_STR_75936","Uganda-Nigeria"
"FALCIPARUM_STR_38197","Uganda-Nigeria"
"FALCIPARUM_STR_49922","Uganda-Nigeria"
"FALCIPARUM_STR_56760","Uganda-Nigeria"
"FALCIPARUM_STR_10111","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_28375","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_28381","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_31184","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_87824","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_103268","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_94910","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_101885","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_94909","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_68365","Uganda-PapuaNewGuinea"
"FALCIPARUM_STR_4435","Uganda-Peru"
"FALCIPARUM_STR_4508","Uganda-Peru"
"FALCIPARUM_STR_4827","Uganda-Peru"
"FALCIPARUM_STR_4887","Uganda-Peru"
"FALCIPARUM_STR_4950","Uganda-Peru"
"FALCIPARUM_STR_10024","Uganda-Peru"
"FALCIPARUM_STR_10111","Uganda-Peru"
"FALCIPARUM_STR_10247","Uganda-Peru"
"FALCIPARUM_STR_10875","Uganda-Peru"
"FALCIPARUM_STR_11117","Uganda-Peru"
"FALCIPARUM_STR_25677","Uganda-Senegal"
"FALCIPARUM_STR_2164","Uganda-Senegal"
"FALCIPARUM_STR_38358","Uganda-Senegal"
"FALCIPARUM_STR_48562","Uganda-Senegal"
"FALCIPARUM_STR_71594","Uganda-Senegal"
"FALCIPARUM_STR_95585","Uganda-Senegal"
"FALCIPARUM_STR_88015","Uganda-Senegal"
"FALCIPARUM_STR_38211","Uganda-Senegal"
"FALCIPARUM_STR_55772","Uganda-Senegal"
"FALCIPARUM_STR_38197","Uganda-Senegal"
"FALCIPARUM_STR_48562","Uganda-Tanzania"
"FALCIPARUM_STR_42666","Uganda-Tanzania"
"FALCIPARUM_STR_30200","Uganda-Tanzania"
"FALCIPARUM_STR_38358","Uganda-Tanzania"
"FALCIPARUM_STR_28262","Uganda-Tanzania"
"FALCIPARUM_STR_71594","Uganda-Tanzania"
"FALCIPARUM_STR_25677","Uganda-Tanzania"
"FALCIPARUM_STR_88015","Uganda-Tanzania"
"FALCIPARUM_STR_32870","Uganda-Tanzania"
"FALCIPARUM_STR_21627","Uganda-Tanzania"
"FALCIPARUM_STR_10111","Uganda-Thailand"
"FALCIPARUM_STR_10532","Uganda-Thailand"
"FALCIPARUM_STR_10803","Uganda-Thailand"
"FALCIPARUM_STR_28375","Uganda-Thailand"
"FALCIPARUM_STR_28381","Uganda-Thailand"
"FALCIPARUM_STR_87824","Uganda-Thailand"
"FALCIPARUM_STR_100069","Uganda-Thailand"
"FALCIPARUM_STR_45001","Uganda-Thailand"
"FALCIPARUM_STR_103182","Uganda-Thailand"
"FALCIPARUM_STR_88015","Uganda-Thailand"
"FALCIPARUM_STR_10111","Uganda-VietNam"
"FALCIPARUM_STR_22279","Uganda-VietNam"
"FALCIPARUM_STR_28375","Uganda-VietNam"
"FALCIPARUM_STR_51408","Uganda-VietNam"
"FALCIPARUM_STR_73617","Uganda-VietNam"
"FALCIPARUM_STR_75862","Uganda-VietNam"
"FALCIPARUM_STR_86498","Uganda-VietNam"
"FALCIPARUM_STR_87824","Uganda-VietNam"
"FALCIPARUM_STR_88469","Uganda-VietNam"
"FALCIPARUM_STR_98950","Uganda-VietNam"
"FALCIPARUM_STR_28816","VietNam-Bangladesh"
"FALCIPARUM_STR_28458","VietNam-Bangladesh"
"FALCIPARUM_STR_72935","VietNam-Bangladesh"
"FALCIPARUM_STR_28819","VietNam-Bangladesh"
"FALCIPARUM_STR_28100","VietNam-Bangladesh"
"FALCIPARUM_STR_30788","VietNam-Bangladesh"
"FALCIPARUM_STR_21806","VietNam-Bangladesh"
"FALCIPARUM_STR_45407","VietNam-Bangladesh"
"FALCIPARUM_STR_28318","VietNam-Bangladesh"
"FALCIPARUM_STR_58910","VietNam-Bangladesh"
"FALCIPARUM_STR_15081","VietNam-Colombia"
"FALCIPARUM_STR_21102","VietNam-Colombia"
"FALCIPARUM_STR_21390","VietNam-Colombia"
"FALCIPARUM_STR_28262","VietNam-Colombia"
"FALCIPARUM_STR_28375","VietNam-Colombia"
"FALCIPARUM_STR_28381","VietNam-Colombia"
"FALCIPARUM_STR_28446","VietNam-Colombia"
"FALCIPARUM_STR_28730","VietNam-Colombia"
"FALCIPARUM_STR_28751","VietNam-Colombia"
"FALCIPARUM_STR_28756","VietNam-Colombia"
"FALCIPARUM_STR_28816","VietNam-Myanmar"
"FALCIPARUM_STR_28819","VietNam-Myanmar"
"FALCIPARUM_STR_33326","VietNam-Myanmar"
"FALCIPARUM_STR_50390","VietNam-Myanmar"
"FALCIPARUM_STR_46920","VietNam-Myanmar"
"FALCIPARUM_STR_28100","VietNam-Myanmar"
"FALCIPARUM_STR_73041","VietNam-Myanmar"
"FALCIPARUM_STR_72310","VietNam-Myanmar"
"FALCIPARUM_STR_28262","VietNam-Myanmar"
"FALCIPARUM_STR_47306","VietNam-Myanmar"
"FALCIPARUM_STR_49922","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_28730","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_31124","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_31269","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_31148","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_28816","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_836","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_10460","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_28458","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_31345","VietNam-PapuaNewGuinea"
"FALCIPARUM_STR_1253","VietNam-Peru"
"FALCIPARUM_STR_4950","VietNam-Peru"
"FALCIPARUM_STR_8999","VietNam-Peru"
"FALCIPARUM_STR_12658","VietNam-Peru"
"FALCIPARUM_STR_13115","VietNam-Peru"
"FALCIPARUM_STR_15512","VietNam-Peru"
"FALCIPARUM_STR_20133","VietNam-Peru"
"FALCIPARUM_STR_20149","VietNam-Peru"
"FALCIPARUM_STR_21271","VietNam-Peru"
"FALCIPARUM_STR_24813","VietNam-Peru"
"FALCIPARUM_STR_37960","VietNam-Thailand"
"FALCIPARUM_STR_24609","VietNam-Thailand"
"FALCIPARUM_STR_38102","VietNam-Thailand"
"FALCIPARUM_STR_28100","VietNam-Thailand"
"FALCIPARUM_STR_50390","VietNam-Thailand"
"FALCIPARUM_STR_38019","VietNam-Thailand"
"FALCIPARUM_STR_34559","VietNam-Thailand"
"FALCIPARUM_STR_28262","VietNam-Thailand"
"FALCIPARUM_STR_28819","VietNam-Thailand"
"FALCIPARUM_STR_31512","VietNam-Thailand"
